Instance,LastWeek,Authority__column,Cohort__column,Degree__column,Hub__column,In-Degree__column,NumPosts__column,Out-Degree__column,Post Density__column,Post Duration__column,Subthreadstarter__column,Threadstarter__column,Week__column
1,False,0.1842752,Coh1,0.125,0.0,0.25,0.32,0.0,0.0612084,0.13758,0.0,0.0,1.0
2,False,0.113562625,Coh1,0.45,0.3177966,0.3,0.44,0.4,0.0125135,0.925317895,0.0,1.0,2.0
3,False,0.1977401,Coh1,0.475,0.406032475,0.3,0.6,0.433333333,0.016533,0.955026316,1.0,1.0,3.0
4,False,0.19440125,Coh1,0.225,0.343642625,0.2,0.32,0.166666667,0.0089089,0.94524,0.0,0.0,4.0
5,False,0.636007825,Coh1,0.3,0.0,0.6,0.56,0.0,0.0163046,0.903843158,0.0,0.0,5.0
6,True,0.37783375,Coh1,0.125,0.0,0.25,0.2,0.0,0.0056508,0.9314,0.0,0.0,6.0
7,True,0.0921376,Coh1,0.05,0.0,0.1,0.2,0.0,0.457834,0.011495789,1.0,0.0,1.0
8,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
9,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
10,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
11,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
12,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
13,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
14,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
17,False,0.09784735,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
18,True,0.125944575,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
19,True,0.032446475,Coh2,0.275,0.0529661,0.05,0.08,0.333333333,1.0,6.16842E-4,0.0,0.0,1.0
20,False,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.00444944,0.473152632,0.0,0.0,1.0
21,True,0.0,Coh2,0.05,0.05800465,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,2.0
22,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
23,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.0178918,0.117666316,0.0,0.0,1.0
24,True,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.0195682,0.161378947,0.0,0.0,2.0
25,False,0.33783785,Coh1,0.25,0.0,0.5,1.0,0.0,0.0976935,0.344794737,1.0,0.0,1.0
26,True,0.2595717,Coh1,0.375,0.0,0.75,1.0,0.0,0.0560697,0.976228421,0.0,0.0,2.0
27,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,8.17895E-4,0.0,0.0,1.0
28,True,0.032446475,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,7.06316E-4,0.0,0.0,2.0
29,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
30,True,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,1.0,0.002915789,0.0,0.0,1.0
31,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
32,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
33,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
35,False,0.0777605,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,3.81053E-4,0.0,0.0,4.0
36,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37,True,0.125944575,Coh1,0.075,0.166666675,0.05,0.08,0.066666667,0.0168026,0.125293684,0.0,0.0,6.0
38,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
39,True,0.0486697,Coh1,0.05,0.0,0.1,0.12,0.0,0.00707057,0.446625263,0.0,0.0,2.0
40,False,0.15356265,Coh1,0.1,0.0,0.2,0.16,0.0,0.013541,0.310947368,1.0,0.0,1.0
41,False,0.3082414,Coh1,1.0,0.7944915,0.9,1.0,0.733333333,0.0714355,0.692564211,0.0,1.0,2.0
42,True,0.056497175,Coh1,0.375,0.116009275,0.05,0.12,0.466666667,0.0326901,0.096601053,0.0,0.0,3.0
43,False,0.214987725,Coh1,0.15,0.0,0.3,0.68,0.0,0.0662884,0.269952632,1.0,1.0,1.0
44,False,0.12978585,Coh1,0.225,0.423728825,0.35,0.48,0.066666667,0.020717,0.609721053,1.0,1.0,2.0
45,False,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,0.0145217,0.144973684,0.0,0.0,3.0
46,False,0.3888025,Coh1,0.35,0.773195875,0.45,0.52,0.166666667,0.0183785,0.744576842,0.0,1.0,4.0
47,False,0.34246575,Coh1,0.275,0.638686125,0.3,0.32,0.166666667,0.0114384,0.736211579,0.0,1.0,5.0
48,False,0.881612125,Coh1,0.325,0.0,0.65,0.84,0.0,0.0247342,0.893711579,1.0,0.0,6.0
49,False,0.744680875,Coh1,0.525,1.0,0.3,0.64,0.5,0.08808,0.191213684,0.0,1.0,7.0
50,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,1.33684E-4,0.0,0.0,1.0
51,False,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,0.0142559,0.147676842,0.0,0.0,2.0
52,False,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,6.02105E-4,0.0,0.0,3.0
53,False,0.11664075,Coh1,0.375,0.25773195,0.1,0.16,0.433333333,1.0,0.001467368,0.0,1.0,4.0
54,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
55,True,0.125944575,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,6.0
56,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
57,True,0.032446475,Coh2,0.05,0.1059322,0.05,0.08,0.033333333,0.567054,0.003712632,0.0,0.0,1.0
58,True,0.06142505,Coh1,0.375,0.3012048,0.05,0.08,0.466666667,0.0298556,0.070514737,0.0,1.0,1.0
59,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
60,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
61,False,0.0,Coh1,0.075,0.0529661,0.0,0.04,0.1,0.001,0.0,0.0,0.0,2.0
62,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
63,True,0.0,Coh1,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,4.0
64,True,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.0600637,0.035050526,1.0,0.0,1.0
65,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.001543158,0.0,0.0,1.0
66,True,0.0486697,Coh1,0.05,0.0,0.1,0.12,0.0,0.018113,0.174344211,0.0,0.0,2.0
67,False,0.0921376,Coh1,0.05,0.0,0.1,0.16,0.0,0.0678725,0.062035789,0.0,0.0,1.0
68,True,0.0486697,Coh1,0.1,0.1588983,0.1,0.12,0.066666667,0.0736504,0.042876842,0.0,1.0,2.0
69,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
70,True,0.122850125,Coh1,0.075,0.0,0.15,0.2,0.0,0.921659,0.005710526,0.0,0.0,1.0
71,False,0.06142505,Coh1,0.075,0.3012048,0.05,0.08,0.066666667,0.231348,0.0091,0.0,1.0,1.0
72,True,0.0,Coh1,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,2.0
73,False,0.122850125,Coh1,0.4,0.4518072,0.15,0.32,0.433333333,0.0258989,0.325151579,1.0,1.0,1.0
74,True,0.0486697,Coh1,0.25,0.1588983,0.1,0.2,0.266666667,0.00777542,0.676896842,0.0,0.0,2.0
75,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
76,True,0.032446475,Coh1,0.25,0.1059322,0.05,0.08,0.3,1.0,2.88421E-4,1.0,0.0,2.0
77,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
78,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
79,True,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,3.0
80,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
81,True,0.08111615,Coh2,0.1,0.0,0.2,0.2,0.0,1.0,0.002687368,0.0,0.0,1.0
82,False,0.06142505,Coh1,0.025,0.0,0.05,0.2,0.0,0.0721261,0.072971579,0.0,0.0,1.0
83,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
84,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
85,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
86,True,0.122850125,Coh1,0.475,0.602409625,0.15,0.48,0.533333333,0.0373751,0.337967368,0.0,1.0,1.0
87,False,0.0486697,Coh2,0.05,0.0,0.1,0.12,0.0,0.0956846,0.033003158,1.0,0.0,1.0
88,True,0.056497175,Coh2,0.025,0.0,0.05,0.08,0.0,0.261267,0.008057895,0.0,0.0,2.0
89,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.00148,0.0,0.0,1.0
90,True,0.032446475,Coh1,0.175,0.1059322,0.05,0.08,0.2,0.00716666,0.293757895,0.0,0.0,2.0
91,False,0.15356265,Coh1,0.375,0.602409625,0.2,0.32,0.366666667,0.0247554,0.340170526,1.0,1.0,1.0
92,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
93,True,0.0,Coh1,0.05,0.05800465,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,3.0
94,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
95,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.00986767,0.213349474,0.0,0.0,1.0
96,False,0.06142505,Coh1,0.375,0.3012048,0.05,0.56,0.466666667,0.0399238,0.369124211,0.0,1.0,1.0
97,False,0.032446475,Coh1,0.3,0.1059322,0.05,0.64,0.366666667,0.0216513,0.777877895,1.0,1.0,2.0
98,False,0.084745775,Coh1,0.25,0.174013925,0.1,0.36,0.266666667,0.0114831,0.825013684,0.0,1.0,3.0
99,False,0.0777605,Coh1,0.2,0.1718213,0.05,0.28,0.233333333,0.0146108,0.504313684,0.0,0.0,4.0
100,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
101,False,0.125944575,Coh1,0.1,0.33333335,0.05,0.08,0.1,0.0145132,0.145058947,0.0,0.0,6.0
102,False,0.21276595,Coh1,0.025,0.0,0.05,0.08,0.0,0.00353528,0.595501053,0.0,1.0,7.0
103,False,0.06142505,Coh1,0.175,0.3012048,0.05,0.08,0.2,0.0523368,0.040225263,0.0,1.0,1.0
104,False,0.0,Coh1,0.025,0.0529661,0.0,0.04,0.033333333,0.001,0.0,0.0,1.0,2.0
105,True,0.0,Coh1,0.1,0.05800465,0.0,0.04,0.133333333,0.001,0.0,0.0,1.0,3.0
106,False,0.0921376,Coh1,0.2,0.4518072,0.1,0.12,0.2,0.0107894,0.292684211,1.0,1.0,1.0
107,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
108,False,0.056497175,Coh1,0.025,0.0,0.05,0.12,0.0,0.0217644,0.145094737,1.0,0.0,3.0
109,False,0.11664075,Coh1,0.05,0.0,0.1,0.16,0.0,0.495847,0.008491579,0.0,0.0,4.0
110,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
111,True,0.125944575,Coh1,0.025,0.0,0.05,0.08,0.0,0.00695684,0.302617895,0.0,0.0,6.0
112,True,0.06142505,Coh1,0.025,0.0,0.05,0.2,0.0,0.0860037,0.061196842,0.0,0.0,1.0
113,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
114,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
115,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
116,False,0.11664075,Coh1,0.225,0.25773195,0.1,0.16,0.233333333,0.00552058,0.762695789,0.0,1.0,4.0
117,True,0.09784735,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
118,True,0.122850125,Coh1,0.075,0.0,0.15,0.16,0.0,0.0499938,0.084221053,0.0,0.0,1.0
119,False,0.064892925,Coh2,0.075,0.0,0.15,0.16,0.0,0.00987462,0.426398947,0.0,0.0,1.0
120,True,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
121,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,1.0
122,False,0.0486697,Coh1,0.375,0.1588983,0.1,0.16,0.433333333,0.00559964,0.751928421,0.0,1.0,2.0
123,False,0.056497175,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,4.72632E-4,0.0,0.0,3.0
124,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
125,True,0.09784735,Coh1,0.15,0.18248175,0.05,0.08,0.166666667,0.0510764,0.041217895,0.0,1.0,5.0
126,False,0.056497175,Coh3,0.225,0.116009275,0.05,0.08,0.266666667,0.979432,0.002149474,0.0,1.0,1.0
127,False,0.155521,Coh3,0.175,0.343642625,0.15,0.2,0.133333333,0.00682674,0.770962105,0.0,1.0,2.0
128,False,0.146771025,Coh3,0.225,0.273722625,0.1,0.12,0.233333333,0.0351354,0.089877895,0.0,1.0,3.0
129,False,0.188916875,Coh3,0.05,0.0,0.1,0.16,0.0,0.0216195,0.194755789,0.0,0.0,4.0
130,False,0.4255319,Coh3,0.2,0.892857175,0.15,0.16,0.166666667,0.0260327,0.16174,0.0,1.0,5.0
131,False,0.15356265,Coh1,0.175,0.753012075,0.2,0.24,0.1,0.0213343,0.296038947,0.0,1.0,1.0
132,False,0.0973394,Coh1,0.25,0.2118644,0.25,0.4,0.166666667,0.0140837,0.747411579,1.0,0.0,2.0
133,False,0.14124295,Coh1,0.1,0.0,0.2,0.16,0.0,0.00510978,0.824013684,0.0,0.0,3.0
134,False,0.19440125,Coh1,0.1,0.0,0.2,0.16,0.0,0.00452321,0.930870526,0.0,0.0,4.0
135,False,0.4403131,Coh1,0.2,0.0,0.4,0.32,0.0,0.00928292,0.907155789,0.0,0.0,5.0
136,False,0.503778325,Coh1,0.175,0.0,0.35,0.32,0.0,0.0109078,0.772022105,0.0,0.0,6.0
137,False,0.531914875,Coh1,0.1,0.0,0.2,0.16,0.0,0.0392727,0.107212632,0.0,0.0,7.0
138,False,0.24570025,Coh1,0.85,1.0,0.35,1.0,0.9,0.0962815,0.30612,0.0,1.0,1.0
139,False,0.12978585,Coh1,0.225,0.3707627,0.35,0.64,0.066666667,0.0240738,0.699603158,1.0,1.0,2.0
140,False,0.310734475,Coh1,0.25,0.0,0.5,0.52,0.0,0.018364,0.745166316,1.0,0.0,3.0
141,False,0.2332815,Coh1,0.125,0.0,0.25,0.24,0.0,0.0145129,0.435184211,0.0,0.0,4.0
142,True,0.146771025,Coh1,0.05,0.0,0.1,0.12,0.0,0.0141301,0.223486316,0.0,0.0,5.0
143,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
144,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
145,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.158718,0.013264211,0.0,0.0,1.0
146,True,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,0.00397941,0.529038947,0.0,0.0,2.0
147,True,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,0.652458,0.00484,0.0,0.0,1.0
148,True,0.0486697,Coh2,0.1,0.1059322,0.1,0.16,0.066666667,0.0642395,0.065544211,0.0,0.0,1.0
149,True,0.056497175,Coh3,0.025,0.0,0.05,0.08,0.0,1.0,6.76842E-4,0.0,0.0,1.0
150,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
151,True,0.0,Coh1,0.175,0.1506024,0.0,0.04,0.233333333,0.001,0.0,0.0,1.0,1.0
152,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
153,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
154,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
155,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,4.89474E-4,0.0,0.0,1.0
156,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
157,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
158,True,0.11299435,Coh3,0.075,0.0,0.15,0.16,0.0,0.0075408,0.558366316,0.0,0.0,1.0
159,False,0.0,Coh1,0.775,0.1506024,0.0,0.04,1.0,0.001,0.0,0.0,1.0,1.0
160,False,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.0177932,0.177477895,0.0,0.0,2.0
161,False,0.169491525,Coh1,0.125,0.0,0.25,0.24,0.0,0.00708803,0.891050526,0.0,0.0,3.0
162,False,0.11664075,Coh1,0.05,0.0,0.1,0.08,0.0,0.0967212,0.021766316,1.0,0.0,4.0
163,False,0.09784735,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
164,True,0.188916875,Coh1,0.05,0.0,0.1,0.16,0.0,0.0145758,0.288871579,1.0,0.0,6.0
165,True,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.0158351,0.199424211,1.0,0.0,1.0
166,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
167,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
168,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,1.77895E-4,0.0,1.0,1.0
169,False,0.032446475,Coh1,0.025,0.0,0.05,0.16,0.0,0.0147933,0.284623158,0.0,0.0,2.0
170,True,0.056497175,Coh1,0.075,0.116009275,0.05,0.12,0.066666667,0.101919,0.030984211,0.0,0.0,3.0
171,False,0.1842752,Coh1,0.125,0.0,0.25,0.24,0.0,0.0400083,0.157862105,1.0,0.0,1.0
172,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
173,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
174,False,0.11664075,Coh1,0.225,0.25773195,0.1,0.16,0.233333333,0.0045938,0.916566316,0.0,1.0,4.0
175,False,0.2446184,Coh1,0.1,0.0,0.2,0.16,0.0,0.00617952,0.681367368,0.0,0.0,5.0
176,False,0.188916875,Coh1,0.075,0.5,0.1,0.12,0.033333333,0.0124489,0.253668421,0.0,1.0,6.0
177,False,0.0,Coh1,0.025,0.2232143,0.0,0.04,0.033333333,0.001,0.0,0.0,0.0,7.0
178,False,0.056497175,Coh3,0.05,0.116009275,0.05,0.16,0.033333333,0.0301096,0.13984,0.0,1.0,1.0
179,False,0.0,Coh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
180,True,0.195694725,Coh3,0.075,0.0,0.15,0.12,0.0,1.0,0.001310526,0.0,0.0,3.0
181,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
182,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,6.70526E-4,0.0,0.0,1.0
183,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
184,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
185,True,0.0777605,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,3.68421E-4,0.0,1.0,4.0
186,True,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,0.00884797,0.356906316,0.0,0.0,1.0
187,False,0.122850125,Coh1,0.225,0.4518072,0.15,0.24,0.2,0.123059,0.051323158,0.0,1.0,1.0
188,True,0.0486697,Coh1,0.15,0.1588983,0.1,0.28,0.133333333,0.0338742,0.217523158,0.0,0.0,2.0
189,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
190,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
191,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
192,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
193,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
194,True,0.125944575,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
195,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.0383561,0.054887368,0.0,0.0,1.0
196,False,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.497265,0.006350526,0.0,0.0,1.0
197,True,0.064892925,Coh1,0.075,0.0,0.15,0.2,0.0,1.0,0.001161053,0.0,0.0,2.0
198,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,1.47368E-4,0.0,0.0,1.0
199,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
200,False,0.15356265,Coh1,0.1,0.0,0.2,0.32,0.0,0.0321533,0.261903158,1.0,0.0,1.0
201,True,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,7.37895E-4,0.0,0.0,2.0
202,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
203,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
204,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
205,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
206,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.507357,0.004149474,0.0,0.0,1.0
207,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
208,True,0.276412775,Coh1,0.2,0.0,0.4,0.88,0.0,0.0750469,0.308578947,1.0,0.0,1.0
209,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
210,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
211,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
212,False,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.0129971,0.242968421,0.0,0.0,1.0
213,False,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.00378377,0.834588421,0.0,0.0,2.0
214,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
215,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
216,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
217,True,0.125944575,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
218,False,0.0921376,Coh1,0.05,0.0,0.1,0.16,0.0,0.0544863,0.077276842,0.0,0.0,1.0
219,False,0.113562625,Coh1,0.15,0.0,0.3,0.4,0.0,0.010846,0.970525263,0.0,0.0,2.0
220,False,0.33898305,Coh1,0.325,0.63805105,0.55,1.0,0.066666667,0.0321425,0.982468421,1.0,1.0,3.0
221,False,0.58320375,Coh1,0.5,1.0,0.7,1.0,0.2,0.0370848,0.993456842,0.0,1.0,4.0
222,False,0.8317025,Coh1,0.65,1.0,0.8,1.0,0.333333333,0.0381512,0.993278947,0.0,1.0,5.0
223,False,1.0,Coh1,0.425,0.0,0.85,1.0,0.0,0.0477012,0.970956842,0.0,0.0,6.0
224,False,1.0,Coh1,0.425,1.0,0.6,1.0,0.166666667,0.0810518,0.662344211,1.0,0.0,7.0
225,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
226,False,0.113562625,Coh1,0.15,0.0,0.3,0.32,0.0,0.0152053,0.553825263,0.0,0.0,2.0
227,True,0.056497175,Coh1,0.025,0.0,0.05,0.08,0.0,0.0133134,0.158131579,0.0,0.0,3.0
228,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
229,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
230,True,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,0.635526,0.003312632,0.0,0.0,3.0
231,False,0.122850125,Coh1,0.075,0.0,0.15,0.28,0.0,0.202458,0.036394737,0.0,0.0,1.0
232,False,0.08111615,Coh1,0.1,0.0,0.2,0.16,0.0,0.00576772,0.730015789,0.0,0.0,2.0
233,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
234,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
235,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
236,False,0.125944575,Coh1,0.025,0.0,0.05,0.08,0.0,0.537057,0.00392,0.0,0.0,6.0
237,False,0.63829785,Coh1,0.15,1.0,0.25,0.48,0.033333333,0.0391552,0.322603158,0.0,0.0,7.0
238,False,0.0921376,Coh1,0.45,0.4518072,0.1,0.12,0.533333333,1.0,0.002583158,0.0,1.0,1.0
239,False,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,0.00744236,0.282875789,0.0,0.0,2.0
240,True,0.1977401,Coh1,0.15,0.0,0.3,0.48,0.0,0.0148704,0.849446316,0.0,1.0,3.0
241,True,0.0921376,Coh1,0.05,0.0,0.1,0.2,0.0,0.019126,0.275183158,0.0,0.0,1.0
